0 	0 	0 	0
0.00100503 	0.273818 	-3.80622e-06 	0
0.00201005 	0.547637 	-7.61243e-06 	0
0.00301508 	0.701144 	-7.42975e-06 	0
0.0040201 	0.762183 	-4.18126e-06 	0
0.00502513 	0.823222 	-9.32763e-07 	0
0.00603015 	0.873092 	1.92888e-06 	0
0.00703518 	0.907605 	4.25858e-06 	0
0.0080402 	0.942118 	6.58829e-06 	0
0.00904523 	0.976631 	8.918e-06 	0
0.0100503 	1.00621 	1.00737e-05 	0
0.0110553 	1.02702 	9.14146e-06 	0
0.0120603 	1.04782 	8.20926e-06 	0
0.0130653 	1.06863 	7.27706e-06 	0
0.0140704 	1.08943 	6.34487e-06 	0
0.0150754 	1.1094 	5.46125e-06 	0
0.0160804 	1.12286 	4.9523e-06 	0
0.0170854 	1.13632 	4.44334e-06 	0
0.0180905 	1.14978 	3.93439e-06 	0
0.0190955 	1.16324 	3.42543e-06 	0
0.0201005 	1.1767 	2.91648e-06 	0
0.0211055 	1.19016 	2.40752e-06 	0
0.0221106 	1.20214 	1.96006e-06 	0
0.0231156 	1.21127 	1.63175e-06 	0
0.0241206 	1.2204 	1.30344e-06 	0
0.0251256 	1.22953 	9.75132e-07 	0
0.0261307 	1.23866 	6.46822e-07 	0
0.0271357 	1.24779 	3.18511e-07 	0
0.0281407 	1.25692 	-9.79863e-09 	0
0.0291457 	1.26605 	-3.38109e-07 	0
0.0301508 	1.27518 	-6.66419e-07 	0
0.0311558 	1.28263 	-9.24032e-07 	0
0.0321608 	1.28894 	-1.13272e-06 	0
0.0331658 	1.29524 	-1.34141e-06 	0
0.0341709 	1.30154 	-1.55011e-06 	0
0.0351759 	1.30784 	-1.7588e-06 	0
0.0361809 	1.31415 	-1.96749e-06 	0
0.0371859 	1.32045 	-2.17618e-06 	0
0.038191 	1.32675 	-2.38487e-06 	0
0.039196 	1.33305 	-2.59356e-06 	0
0.040201 	1.33935 	-2.80225e-06 	0
0.041206 	1.34566 	-3.01094e-06 	0
0.0422111 	1.35137 	-3.1514e-06 	0
0.0432161 	1.35565 	-3.12538e-06 	0
0.0442211 	1.35993 	-3.09936e-06 	0
0.0452261 	1.36421 	-3.07334e-06 	0
0.0462312 	1.36849 	-3.04733e-06 	0
0.0472362 	1.37277 	-3.02131e-06 	0
0.0482412 	1.37706 	-2.99529e-06 	0
0.0492462 	1.38134 	-2.96927e-06 	0
0.0502513 	1.38562 	-2.94325e-06 	0
0.0512563 	1.3899 	-2.91723e-06 	0
0.0522613 	1.39418 	-2.89121e-06 	0
0.0532663 	1.39846 	-2.86519e-06 	0
0.0542714 	1.40274 	-2.83918e-06 	0
0.0552764 	1.40702 	-2.81316e-06 	0
0.0562814 	1.4113 	-2.78714e-06 	0
0.0572864 	1.41447 	-2.3943e-06 	0
0.0582915 	1.41716 	-1.84109e-06 	0
0.0592965 	1.41985 	-1.28789e-06 	0
0.0603015 	1.42254 	-7.34682e-07 	0
0.0613065 	1.42522 	-1.81477e-07 	0
0.0623116 	1.42791 	3.71728e-07 	0
0.0633166 	1.4306 	9.24933e-07 	0
0.0643216 	1.43329 	1.47814e-06 	0
0.0653266 	1.43598 	2.03134e-06 	0
0.0663317 	1.43866 	2.58455e-06 	0
0.0673367 	1.44135 	3.13775e-06 	0
0.0683417 	1.44404 	3.69096e-06 	0
0.0693467 	1.44673 	4.24416e-06 	0
0.0703518 	1.44942 	4.79737e-06 	0
0.0713568 	1.45211 	5.35057e-06 	0
0.0723618 	1.45479 	5.90378e-06 	0
0.0733668 	1.45748 	6.45698e-06 	0
0.0743719 	1.46017 	7.01019e-06 	0
0.0753769 	1.46286 	7.56339e-06 	0
0.0763819 	1.46422 	7.908e-06 	0
0.0773869 	1.46533 	8.21456e-06 	0
0.078392 	1.46645 	8.52113e-06 	0
0.079397 	1.46756 	8.82769e-06 	0
0.080402 	1.46868 	9.13425e-06 	0
0.081407 	1.46979 	9.44082e-06 	0
0.0824121 	1.47091 	9.74738e-06 	0
0.0834171 	1.47203 	1.00539e-05 	0
0.0844221 	1.47314 	1.03605e-05 	0
0.0854271 	1.47426 	1.06671e-05 	0
