1.85037e-19 	7.68401e-17 	2.44453e-20 	0
0.00100503 	0.417355 	0.000132774 	0
0.00201005 	0.83471 	0.000265548 	0
0.00301508 	1.25207 	0.000398322 	0
0.0040201 	1.43014 	0.000549968 	0
0.00502513 	1.49732 	0.00071036 	0
0.00603015 	1.5645 	0.000870751 	0
0.00703518 	1.61841 	0.00102879 	0
0.0080402 	1.6494 	0.00118276 	0
0.00904523 	1.68039 	0.00133674 	0
0.0100503 	1.71077 	0.00148954 	0
0.0110553 	1.72969 	0.00162012 	0
0.0120603 	1.74861 	0.0017507 	0
0.0130653 	1.76753 	0.00188128 	0
0.0140704 	1.78155 	0.00199134 	0
0.0150754 	1.7938 	0.00209394 	0
0.0160804 	1.80604 	0.00219654 	0
0.0170854 	1.8166 	0.00228805 	0
0.0180905 	1.82481 	0.00236405 	0
0.0190955 	1.83301 	0.00244004 	0
0.0201005 	1.84096 	0.00251376 	0
0.0211055 	1.84663 	0.00256707 	0
0.0221106 	1.85231 	0.00262038 	0
0.0231156 	1.85799 	0.00267369 	0
0.0241206 	1.86239 	0.00271236 	0
0.0251256 	1.86644 	0.002747 	0
0.0261307 	1.8705 	0.00278163 	0
0.0271357 	1.87405 	0.00280916 	0
0.0281407 	1.87702 	0.00282858 	0
0.0291457 	1.87999 	0.00284799 	0
0.0301508 	1.88286 	0.00286552 	0
0.0311558 	1.88509 	0.00287241 	0
0.0321608 	1.88732 	0.00287929 	0
0.0331658 	1.88955 	0.00288617 	0
0.0341709 	1.89133 	0.00288438 	0
0.0351759 	1.89304 	0.00288084 	0
0.0361809 	1.89474 	0.00287731 	0
0.0371859 	1.89623 	0.00286925 	0
0.038191 	1.89755 	0.00285697 	0
0.039196 	1.89886 	0.00284468 	0
0.040201 	1.90011 	0.00283092 	0
0.041206 	1.90113 	0.00281122 	0
0.0422111 	1.90214 	0.00279152 	0
0.0432161 	1.90316 	0.00277182 	0
0.0442211 	1.90398 	0.00274654 	0
0.0452261 	1.90478 	0.00272052 	0
0.0462312 	1.90557 	0.0026945 	0
0.0472362 	1.90627 	0.00266542 	0
0.0482412 	1.90689 	0.00263399 	0
0.0492462 	1.90751 	0.00260256 	0
0.0502513 	1.9081 	0.00256997 	0
0.0512563 	1.90858 	0.0025339 	0
0.0522613 	1.90907 	0.00249783 	0
0.0532663 	1.90955 	0.00246176 	0
0.0542714 	1.90994 	0.00242197 	0
0.0552764 	1.91031 	0.00238191 	0
0.0562814 	1.91069 	0.00234185 	0
0.0572864 	1.91101 	0.00229967 	0
0.0582915 	1.91131 	0.00225618 	0
0.0592965 	1.9116 	0.00221269 	0
0.0603015 	1.91187 	0.00216832 	0
0.0613065 	1.91209 	0.0021219 	0
0.0623116 	1.91232 	0.00207547 	0
0.0633166 	1.91254 	0.00202904 	0
0.0643216 	1.91272 	0.00198015 	0
0.0653266 	1.91289 	0.00193121 	0
0.0663317 	1.91306 	0.00188227 	0
0.0673367 	1.9132 	0.00183192 	0
0.0683417 	1.91332 	0.00178085 	0
0.0693467 	1.91345 	0.00172978 	0
0.0703518 	1.91357 	0.00167807 	0
0.0713568 	1.91366 	0.0016252 	0
0.0723618 	1.91376 	0.00157233 	0
0.0733668 	1.91385 	0.0015194 	0
0.0743719 	1.91392 	0.00146502 	0
0.0753769 	1.91399 	0.00141064 	0
0.0763819 	1.91405 	0.00135626 	0
0.0773869 	1.91411 	0.00130099 	0
0.078392 	1.91415 	0.00124536 	0
0.079397 	1.9142 	0.00118973 	0
0.080402 	1.91424 	0.00113369 	0
0.081407 	1.91428 	0.00107704 	0
0.0824121 	1.91431 	0.0010204 	0
0.0834171 	1.91434 	0.00096368 	0
