0 	2.535 	0.000735 	0 	0 	-2.32306 	0 	0 	0 	0
0.000100503 	14.0571 	0.000858028 	0 	5.6607e-13 	-14.0792 	0 	0 	0 	0
0.000201005 	27.5526 	0.000976432 	0 	2.23126e-12 	-27.5537 	0 	0 	0 	0
0.000301508 	39.3885 	0.00112965 	0 	4.87239e-12 	-39.3891 	0 	0 	0 	0
0.00040201 	48.9224 	0.00130362 	0 	7.9955e-12 	-48.9168 	0 	0 	0 	0
0.000502513 	55.8809 	0.00150881 	0 	0.000282663 	-55.8823 	0 	0 	0 	0
0.000603015 	60.3684 	0.00178494 	0 	1.42621e-11 	-60.3612 	0 	0 	0 	0
0.000703518 	62.6322 	0.00200333 	0 	0.00335427 	-62.6328 	0 	0 	0 	0
0.00080402 	63.0692 	0.00245107 	0 	1.84541e-11 	-63.0698 	0 	0 	0 	0
0.000904523 	62.0677 	0.00279535 	0 	1.92748e-11 	-62.0654 	0 	0 	0 	0
0.00100503 	59.9836 	0.00326827 	0 	0.000565327 	-59.9907 	0 	0 	0 	0
0.00110553 	57.1796 	0.00380796 	0 	1.81289e-11 	-57.1733 	0 	0 	0 	0
0.00120603 	53.8899 	0.00439992 	0 	1.62533e-11 	-53.8878 	0 	0 	0 	0
0.00130653 	50.3538 	0.00506682 	0 	1.37359e-11 	-50.3541 	0 	0 	0 	0
0.00140704 	46.7396 	0.0058154 	0 	0.0075 	-46.7401 	0 	0 	0 	0
0.00150754 	43.1638 	0.00663989 	0 	0.00375 	-43.1682 	0 	0 	0 	0
0.00160804 	39.7185 	0.00755904 	0 	0.00659548 	-39.7219 	0 	0 	0 	0
0.00170854 	36.4574 	0.00858043 	0 	0.0075 	-36.454 	0 	0 	0 	0
0.00180905 	33.39 	0.00972388 	0 	0.01125 	-33.3934 	0 	0 	0 	0
0.00190955 	30.5511 	0.0109937 	0 	0.00857412 	-30.5519 	0 	0 	0 	0
0.00201005 	27.9314 	0.0124226 	0 	0.00863065 	-27.9287 	0 	0 	0 	0
0.00211055 	25.514 	0.0140391 	0 	0.0199372 	-25.5149 	0 	0 	0 	0
0.00221106 	23.2974 	0.0158752 	0 	0.0162437 	-23.2963 	0 	0 	0 	0
0.00231156 	21.2551 	0.0179775 	0 	0.0225 	-21.2555 	0 	0 	0 	0
0.00241206 	19.3719 	0.0203477 	0 	0.0252136 	-19.374 	0 	0 	0 	0
0.00251256 	17.6324 	0.0230043 	0 	0.0351633 	-17.6328 	0 	0 	0 	0
0.00261307 	16.0122 	0.025897 	0 	0.0404397 	-16.0139 	0 	0 	0 	0
0.00271357 	14.5046 	0.0289346 	0 	0.0540264 	-14.5008 	0 	0 	0 	0
0.00281407 	13.0744 	0.0319352 	0 	0.0594158 	-13.0789 	0 	0 	0 	0
0.00291457 	11.7365 	0.0346366 	0 	0.0761683 	-11.7365 	0 	0 	0 	0
0.00301508 	10.4634 	0.0367147 	0 	0.087946 	-10.4647 	0 	0 	0 	0
0.00311558 	9.26199 	0.0377971 	0 	0.104755 	-9.25788 	0 	0 	0 	0
0.00321608 	8.11021 	0.0374969 	0 	0.119868 	-8.11365 	0 	0 	0 	0
0.00331658 	7.03025 	0.035483 	0 	0.136866 	-7.0325 	0 	0 	0 	0
0.00341709 	6.02028 	0.0315056 	0 	0.168844 	-6.01729 	0 	0 	0 	0
0.00351759 	5.07098 	0.0254926 	0 	0.193436 	-5.0726 	0 	0 	0 	0
0.00361809 	4.2055 	0.0175501 	0 	0.21782 	-4.2038 	0 	0 	0 	0
0.00371859 	3.4132 	0.00797076 	0 	0.247933 	-3.41614 	0 	0 	0 	0
0.0038191 	2.70986 	-0.0027471 	0 	0.285546 	-2.7139 	0 	0 	0 	0
0.0039196 	2.10381 	-0.0139754 	0 	0.317864 	-2.09964 	0 	0 	0 	0
0.0040201 	1.57003 	-0.0249984 	0 	0.348034 	-1.57376 	0 	0 	0 	0
0.0041206 	1.13906 	-0.0350973 	0 	0.379636 	-1.13424 	0 	0 	0 	0
0.00422111 	0.779642 	-0.0436266 	0 	0.409749 	-0.776667 	0 	0 	0 	0
0.00432161 	0.492701 	-0.0500676 	0 	0.437224 	-0.494555 	0 	0 	0 	0
0.00442211 	0.276464 	-0.0540907 	0 	0.463737 	-0.279772 	0 	0 	0 	0
0.00452261 	0.12831 	-0.055585 	0 	0.482544 	-0.123124 	0 	0 	0 	0
0.00462312 	0.0103455 	-0.0546638 	0 	0.508851 	-0.0149603 	0 	0 	0 	0
0.00472362 	-0.0507852 	-0.0516122 	0 	0.520157 	0.05425 	0 	0 	0 	0
0.00482412 	-0.0943907 	-0.0468435 	0 	0.538964 	0.0934467 	0 	0 	0 	0
0.00492462 	-0.11054 	-0.0408424 	0 	0.54652 	0.110615 	0 	0 	0 	0
0.00502513 	-0.1125 	-0.0341168 	0 	0.556903 	0.11256 	0 	0 	0 	0
