0	 0.247524023806			
0.05	 0.247524023806	0.0282569431066	0.000321604205829	0.000161622537493
0.1	 0.247731795943	0.0282569004046	0.000184470580871	0.000161606859407
0.15	 0.24775529416	0.0282568589915	0.000230672200081	0.000161601454589
0.2	 0.247747890665	0.0282568177596	0.00023067971068	0.000161600002541
0.25	 0.24774465505	0.0282567765947	0.000230670600777	0.000161600615405
0.3	 0.24776934369	0.0282567355164	0.00023059048937	0.000161602484406
0.35	 0.24777659085	0.0282566945332	0.000230508473579	0.00016160514485
0.4	 0.247767064424	0.0282566536321	0.000230445553715	0.000161608330878
0.45	 0.247741191626	0.0282566128144	0.000230374899435	0.000161611909786
0.5	 0.247761974542	0.0282565720958	0.000230285361907	0.000161615836557
0.55	 0.247773897765	0.0282565314917	0.000230183720468	0.000161620083718
0.6	 0.247769344262	0.0282564910142	0.000230073083381	0.000161624620079
0.65	 0.247748597189	0.0282564506723	0.000229956458545	0.000161629425699
0.7	 0.247738597061	0.0282564104793	0.000229827239942	0.000161634477574
0.75	 0.247755497381	0.0282563704373	0.000229700624768	0.000161639760649
0.8	 0.247756071839	0.0282563305603	0.000229557567968	0.00016164526033
0.85	 0.247740660552	0.0282562908537	0.000229413867474	0.000161650969767
0.9	 0.247709629736	0.0282562513254	0.000229262232451	0.000161656880048
0.95	 0.247719459237	0.0282562119883	0.00022909825415	0.000161662984586
1	 0.247725276627	0.0282561728568	0.000228921768119	0.000161669293909
1.05	 0.247715325513	0.0282561339267	0.000228756256016	0.000161675773893
1.1	 0.247689982475	0.0282560951978	0.000228589152128	0.000161682412237
1.15	 0.24766356606	0.0282560566759	0.00022841448215	0.00016168919683
1.2	 0.247674762696	0.0282560183631	0.000228239908132	0.000161696108051
1.25	 0.247670382092	0.028255980268	0.000228055571463	0.000161703158055
1.3	 0.24765081941	0.0282559423871	0.000227878741181	0.000161710346088
1.35	 0.247616402097	0.0282559047297	0.000227688960505	0.000161717662142
1.4	 0.247602057987	0.0282558673022	0.000227495420375	0.0001617251124
1.45	 0.247603367375	0.0282558301096	0.000227298131997	0.000161732693496
1.5	 0.247589776848	0.0282557931576	0.000227095979607	0.000161740441326
1.55	 0.247561579543	0.0282557564473	0.000226894409455	0.000161748331556
1.6	 0.24751909337	0.0282557199758	0.000226697086854	0.000161756345266
1.65	 0.247512228717	0.0282556837428	0.000226498512845	0.000161764465533
1.7	 0.247504807739	0.0282556477487	0.00022629939587	0.000161772679313
1.75	 0.247483041715	0.0282556119998	0.000226092611175	0.000161780989708
1.8	 0.247447255315	0.0282555764965	0.000225887899319	0.000161789405991
1.85	 0.247397847823	0.0282555412431	0.000225678062761	0.000161797942585
1.9	 0.24739360844	0.0282555062401	0.00022546913989	0.000161806588409
1.95	 0.247378382007	0.0282554714848	0.000225263749482	0.000161815314802
2	 0.247349476203	0.0282554369764	0.000225057957791	0.000161824114315
2.05	 0.247307232929	0.0282554027132	0.0002248542041	0.000161833007151
2.1	 0.247253952355	0.0282553687006	0.000224642471826	0.000161842006118
2.15	 0.247245576061	0.0282553349372	0.000224435099488	0.000161851094262
2.2	 0.24722379928	0.0282553014357	0.000224211660349	0.000161860272628
2.25	 0.247188915211	0.0282552681905	0.000223999849072	0.000161869554574
2.3	 0.247141306879	0.0282552351959	0.000223792843575	0.00016187891761
2.35	 0.247082183796	0.0282552024545	0.000223579948325	0.000161888378815
2.4	 0.247067614344	0.0282551699562	0.000223380477187	0.00016189790061
2.45	 0.24704034279	0.0282551377043	0.000223172609176	0.000161907460422
2.5	 0.247000739616	0.0282551057044	0.000222959479511	0.000161917074889
2.55	 0.246949026961	0.0282550739635	0.000222740154643	0.00016192676471
2.6	 0.24688545113	0.0282550424804	0.000222524903422	0.000161936532334
2.65	 0.246859497157	0.02825501125	0.00022231535673	0.000161946377455
2.7	 0.24682783546	0.0282549802762	0.000222098750194	0.000161956306159
2.75	 0.246784451827	0.0282549495595	0.000221883275884	0.000161966315218
2.8	 0.24672962947	0.0282549190992	0.000221668820794	0.000161976398699
2.85	 0.246663631281	0.0282548888924	0.000221457247358	0.000161986549275
2.9	 0.246620516198	0.0282548589372	0.000221246999641	0.00016199674989
2.95	 0.246585772914	0.0282548292319	0.000221037660391	0.000162007009224
3	 0.246539887131	0.0282547997705	0.000220835170483	0.000162017317044
3.05	 0.246483177721	0.0282547705549	0.000220627578504	0.00016202765416
3.1	 0.246415906452	0.028254741588	0.000220417585642	0.000162038031972
3.15	 0.246350712835	0.0282547128782	0.000220198169069	0.000162048480044
3.2	 0.246322299919	0.0282546844263	0.000219981416816	0.000162058995627
3.25	 0.246317899606	0.0282546562265	0.000219771909685	0.000162069577872
3.3	 0.246296967469	0.0282546282787	0.000219559991621	0.000162080230441
3.35	 0.246276831858	0.0282546005862	0.000219343963511	0.000162090958704
3.4	 0.246295433242	0.0282545731448	0.000219134358843	0.000162101754185
3.45	 0.24629752776	0.0282545459413	0.000218939027819	0.000162112590236
3.5	 0.246283358439	0.0282545189889	0.000218722087887	0.000162123481827
3.55	 0.246253148586	0.0282544922841	0.000218514935518	0.000162134415976
3.6	 0.246246659006	0.0282544658218	0.000218312309474	0.00016214538154
3.65	 0.246255517196	0.0282544396082	0.000218100194166	0.000162156390119
3.7	 0.24624832823	0.0282544136434	0.000217890198651	0.000162167436232
3.75	 0.246225339199	0.0282543879254	0.000217682996991	0.000162178513763
3.8	 0.246186820339	0.0282543624562	0.00021747224485	0.000162189622201
3.85	 0.246190613416	0.0282543372285	0.000217271453555	0.000162200753798
3.9	 0.246190709059	0.0282543122448	0.000217064205219	0.000162211918655
3.95	 0.24617529095	0.0282542875073	0.000216855399979	0.000162223117055
4	 0.246144541002	0.0282542630167	0.000216646888919	0.000162234357312
4.05	 0.246101791186	0.0282542387703	0.000216441603975	0.00016224563054
4.1	 0.246109409662	0.0282542147665	0.000216237231369	0.000162256932846
4.15	 0.24610176227	0.0282541910016	0.000216036640411	0.000162268247568
4.2	 0.246079058982	0.0282541674735	0.000215836976331	0.000162279581102
4.25	 0.246041511959	0.0282541441806	0.000215638412745	0.000162290943308
4.3	 0.246002956878	0.0282541211353	0.000215424150062	0.000162302354855
4.35	 0.246003295079	0.0282540983275	0.000215227188449	0.000162313799887
4.4	 0.245988866983	0.0282540757664	0.000215014877168	0.000162325285562
4.45	 0.245959862386	0.0282540534453	0.000214814466808	0.000162336790714
4.5	 0.245916539805	0.0282540313635	0.000214612337102	0.000162348312877
4.55	 0.245878396255	0.0282540095162	0.000214415419037	0.000162359840522
4.6	 0.245872505182	0.0282539878982	0.000214222798823	0.000162371373627
4.65	 0.245852355056	0.0282539665119	0.000214025046398	0.000162382919756
4.7	 0.245818141306	0.0282539453562	0.000213830061141	0.000162394486456
