# Force coefficients
# liftDir     : (9.781476e-01 -2.079119e-01 0.000000e+00)
# dragDir     : (2.079119e-01 9.781476e-01 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# magUInf     : 1.562000e+01
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
34            	9.206574e-02	-5.482688e-03	3.698246e-02	1.105570e-01	-7.357451e-02
35            	4.769636e-02	1.308632e-01	6.415900e-03	5.090431e-02	-4.448841e-02
36            	1.305443e-02	2.555639e-01	-2.361569e-02	1.246586e-03	-2.486228e-02
37            	-1.086550e-02	3.587336e-01	-5.097827e-02	-3.635463e-02	-1.462364e-02
38            	-2.700001e-02	4.424788e-01	-7.518083e-02	-6.459042e-02	-1.059041e-02
39            	-3.723610e-02	5.066006e-01	-9.565969e-02	-8.506594e-02	-1.059375e-02
40            	-3.948746e-02	5.378019e-01	-1.086075e-01	-9.379121e-02	-1.481630e-02
41            	-4.355417e-02	5.639141e-01	-1.184688e-01	-1.027886e-01	-1.568022e-02
42            	-5.327596e-02	5.943258e-01	-1.267251e-01	-1.166385e-01	-1.008659e-02
43            	-6.863261e-02	6.291352e-01	-1.345342e-01	-1.358997e-01	1.365493e-03
44            	-8.561001e-02	6.619769e-01	-1.410639e-01	-1.561419e-01	1.507807e-02
45            	-9.982877e-02	6.878236e-01	-1.460262e-01	-1.728419e-01	2.681565e-02
46            	-1.109641e-01	7.059424e-01	-1.495061e-01	-1.857171e-01	3.621098e-02
47            	-1.157301e-01	7.105341e-01	-1.508193e-01	-1.911397e-01	4.032043e-02
48            	-1.130589e-01	7.016178e-01	-1.499557e-01	-1.880367e-01	3.808103e-02
49            	-1.016062e-01	6.772248e-01	-1.466616e-01	-1.749370e-01	2.827541e-02
50            	-8.053333e-02	6.355264e-01	-1.407046e-01	-1.508856e-01	1.018103e-02
51            	-5.165172e-02	5.812237e-01	-1.329269e-01	-1.181152e-01	-1.481171e-02
52            	-1.607109e-02	5.169443e-01	-1.237731e-01	-7.795762e-02	-4.581545e-02
53            	2.149806e-02	4.511686e-01	-1.145727e-01	-3.578831e-02	-7.878442e-02
54            	5.904630e-02	3.876863e-01	-1.060738e-01	6.009386e-03	-1.120832e-01
55            	9.308188e-02	3.332341e-01	-9.953334e-02	4.331521e-02	-1.428485e-01
56            	1.186723e-01	2.977338e-01	-9.672076e-02	7.031196e-02	-1.670327e-01
57            	1.286887e-01	2.959420e-01	-9.988625e-02	7.874556e-02	-1.786318e-01
58            	1.202682e-01	3.326163e-01	-1.096381e-01	6.544912e-02	-1.750872e-01
59            	9.293294e-02	4.092083e-01	-1.261404e-01	2.986276e-02	-1.560031e-01
60            	6.000797e-02	5.009412e-01	-1.456046e-01	-1.279434e-02	-1.328103e-01
61            	2.898317e-02	5.915198e-01	-1.649690e-01	-5.350136e-02	-1.114677e-01
62            	6.557053e-03	6.626525e-01	-1.808249e-01	-8.385538e-02	-9.696949e-02
63            	-1.108463e-02	7.224241e-01	-1.939007e-01	-1.080350e-01	-8.586570e-02
64            	-2.432067e-02	7.708235e-01	-2.039589e-01	-1.263001e-01	-7.765879e-02
65            	-3.600367e-02	8.133046e-01	-2.121204e-01	-1.420639e-01	-7.005655e-02
66            	-4.731798e-02	8.523509e-01	-2.192352e-01	-1.569356e-01	-6.229961e-02
67            	-5.883746e-02	8.890955e-01	-2.255530e-01	-1.716140e-01	-5.393903e-02
68            	-7.018380e-02	9.230718e-01	-2.310427e-01	-1.857051e-01	-4.533753e-02
69            	-8.151828e-02	9.542811e-01	-2.355994e-01	-1.993180e-01	-3.628141e-02
70            	-9.286779e-02	9.831517e-01	-2.393387e-01	-2.125371e-01	-2.680154e-02
71            	-1.037573e-01	1.008242e+00	-2.420601e-01	-2.247874e-01	-1.727270e-02
72            	-1.139710e-01	1.029120e+00	-2.436565e-01	-2.357992e-01	-7.857258e-03
73            	-1.229328e-01	1.044642e+00	-2.438487e-01	-2.448571e-01	1.008421e-03
74            	-1.298775e-01	1.054161e+00	-2.424691e-01	-2.511120e-01	8.642962e-03
75            	-1.335543e-01	1.055384e+00	-2.391368e-01	-2.531227e-01	1.398592e-02
76            	-1.328770e-01	1.046316e+00	-2.335792e-01	-2.496665e-01	1.608738e-02
77            	-1.282345e-01	1.028375e+00	-2.259351e-01	-2.412021e-01	1.526696e-02
78            	-1.192742e-01	1.001719e+00	-2.164847e-01	-2.275166e-01	1.103186e-02
79            	-1.072916e-01	9.662619e-01	-2.049424e-01	-2.097628e-01	4.820391e-03
80            	-9.322681e-02	9.242541e-01	-1.918765e-01	-1.891651e-01	-2.711445e-03
