0 	0 	0 	0
0 	0 	0 	0
9.55931 	7.19068 	9.86678e-09 	0
20.0812 	10.7399 	-8.03659e-10 	0
31.6626 	12.5902 	-3.51178e-08 	0
44.4101 	13.8109 	-9.25709e-08 	0
58.4413 	14.732 	-1.55867e-07 	0
73.8853 	15.4815 	-1.92231e-07 	0
90.8844 	16.1212 	-2.02265e-07 	0
109.595 	16.685 	-1.79378e-07 	0
130.19 	17.1936 	-1.41965e-07 	0
152.859 	17.6603 	-9.91902e-08 	0
177.81 	18.0938 	-5.45115e-08 	0
205.274 	18.5002 	-9.2326e-09 	0
235.503 	18.8836 	3.56576e-08 	0
268.776 	19.2468 	7.87854e-08 	0
305.4 	19.5916 	1.18176e-07 	0
345.711 	19.9186 	1.51961e-07 	0
390.081 	20.2278 	1.81525e-07 	0
438.92 	20.5181 	2.15181e-07 	0
492.676 	20.7878 	2.38252e-07 	0
551.844 	21.0338 	2.42145e-07 	0
616.971 	21.2523 	2.15874e-07 	0
688.656 	21.4379 	1.68839e-07 	0
767.559 	21.5837 	1.20893e-07 	0
854.407 	21.6804 	5.9354e-08 	0
950 	21.7153 	-4.39487e-09 	0
