# y+ ()       
# Time        	patch         	min           	max           	average       
43            	suction_side	4.680941e+00	5.259199e+01	3.069117e+01
43            	pressure_side	4.300517e+00	4.944491e+01	2.972076e+01
43            	trailing_edge	9.541819e+01	9.863355e+01	9.702587e+01
